xs,groups,filter_type,error,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,simple,,"[0, 53, 106, 159, 212, 265, 318]",170.0,"{'thickness': 3.5786235437267786, 'norm': 0.5230041905752447, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0032793591963127255, 'bg1': 0.02437947888392955, 'bg2': -0.017125112586654723}","{'thickness': 3.295941190926767, 'norm': 1.073888558315425, 'temp': 300.0, 'p1': -4.460385156267179, 'cellulose': np.float64(0.011425851851450014), 'α': np.float64(0.9885741481485499), 'ext_l2': 0.0, 'ext_Gg2': 1732.8606580225487, 'ext_L2': 173216.90624706983, 'α0': 22.299014999389726, 'β0': 19.847927028728876, 'bg0': 0.005317937000654638, 'bg1': 0.025548240169882774, 'bg2': -0.013237362960353494}","{'thickness': 5.685501865806141, 'norm': 7.568467707986189, 'temp': 0, 'p1': 27.847691559037884, 'cellulose': 0.3145480784459338, 'α': 0.3145480773557035, 'ext_l2': 0, 'ext_Gg2': 41598592292.76734, 'ext_L2': 4149970530775.5293, 'α0': 0.020590733328245975, 'β0': 112.98092651579007, 'bg0': 0.7534514494727862, 'bg1': 0.20987037306935916, 'bg2': 0.6436281251106711}",2270.0551432213165,True
xs0,groups3,simple,,"[0, 62, 124, 186, 248, 310, 372]",70.0,"{'thickness': 1.7751219531713869, 'norm': 0.43622050314959493, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0015687140403315425, 'bg1': -0.0004037026083096862, 'bg2': -0.004215115448459983}","{'thickness': 1.5319188096685723, 'norm': 0.6894969229735117, 'temp': 300.0, 'p1': -2.0986180923547693, 'cellulose': np.float64(0.1092312078744878), 'α': np.float64(0.8907687921255122), 'ext_l2': 0.0, 'ext_Gg2': 16.340005618466492, 'ext_L2': 194.5327623869564, 'α0': 2.091048669641945, 'β0': 10.196716981408603, 'bg0': -0.0015687112463638186, 'bg1': -0.0004037013277411461, 'bg2': -0.004215101711452007}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",773.6669692023604,True
xs0,groups3,simple,,"[0, 56, 112, 168, 224, 280, 336]",120.0,"{'thickness': 1.6325649315861444, 'norm': 0.3713293574119758, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0003844823222607374, 'bg1': 0.00014522112905979156, 'bg2': -0.0017363763181492686}","{'thickness': 2.0750118007324945, 'norm': 2.727154261407933, 'temp': 300.0, 'p1': -1.1899942974495108, 'cellulose': np.float64(0.2332599556696281), 'α': np.float64(0.7667400443303719), 'ext_l2': 0.0, 'ext_Gg2': 0.00026023412369458043, 'ext_L2': 100000.3159735745, 'α0': 3.0981434351646415, 'β0': 9.518726884975306, 'bg0': -0.00038449291605502367, 'bg1': 0.00014522112905979156, 'bg2': -0.0017363763181492686}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1223.3432122072613,True
xs0,groups3,simple,,"[0, 66, 132, 198, 264, 330, 396]",30.0,"{'thickness': 4.964269088698185, 'norm': 2.576200348037206, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.25986931356601417, 'bg1': -0.28805998153984547, 'bg2': 0.5417153359157965}","{'thickness': 3.6624836544045096, 'norm': 9.581154087279732, 'temp': 300.0, 'p1': -2.2755803308726907, 'cellulose': np.float64(0.09316568176480791), 'α': np.float64(0.9068343182351922), 'ext_l2': 0.0, 'ext_Gg2': 101.18225034502548, 'ext_L2': 28500.95628916305, 'α0': 269.33790803082064, 'β0': 2.4198278192753118, 'bg0': -1.1877820312511176, 'bg1': 0.3218454667367041, 'bg2': 1.0877351515227929}","{'thickness': 0.8016482863894001, 'norm': 12.83581097008018, 'temp': 0, 'p1': 0.6833231406362684, 'cellulose': 0.05773112780652246, 'α': 0.05773112850567847, 'ext_l2': 0, 'ext_Gg2': 250254.50612980453, 'ext_L2': 67093358.66085279, 'α0': 873942295125.8627, 'β0': 1.0879079553298228, 'bg0': 0.5243582223408948, 'bg1': 0.15896425426337032, 'bg2': 0.43359290742302703}",356.54915354765495,True
xs0,groups3,simple,,"[0, 66, 132, 198, 264, 330, 396]",20.0,"{'thickness': 0.9456919859910216, 'norm': 0.1603957044528842, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.3813918232917786e-06, 'bg1': 1.2794043868780136e-06, 'bg2': 1.2774835340678692e-05}","{'thickness': 0.8848131619631725, 'norm': 0.31841097560179416, 'temp': 300.0, 'p1': 0.5063941765736715, 'cellulose': np.float64(0.6239608056230418), 'α': np.float64(0.37603919437695815), 'ext_l2': 0.0, 'ext_Gg2': 48.410490084421774, 'ext_L2': 3477.855296162069, 'α0': 7.173127841472242, 'β0': 51.88475096124154, 'bg0': 2.382555976510048e-06, 'bg1': 1.2794043868780136e-06, 'bg2': 0.038867221446707845}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",369.4454165531747,True
xs0,groups3,simple,,"[0, 53, 106, 159, 212, 265, 318]",160.0,"{'thickness': 1.6150016139866519, 'norm': 0.3469265365406292, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004190850304439664, 'bg1': -0.00036876718513667583, 'bg2': -1.8048682250082493e-05}","{'thickness': 1.8088417032767072, 'norm': 0.6719327027124443, 'temp': 300.0, 'p1': -5.012922909735099, 'cellulose': np.float64(0.006607484086541134), 'α': np.float64(0.9933925159134588), 'ext_l2': 0.0, 'ext_Gg2': 36.924064333113684, 'ext_L2': 114.90877567138513, 'α0': 1.8253354333579774, 'β0': 7.240569347243789, 'bg0': -0.0004190850304439664, 'bg1': -0.00036876718513667583, 'bg2': -1.8048682250082493e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1579.4701970205504,True
xs0,groups3,simple,,"[0, 57, 114, 171, 228, 285, 342]",110.0,"{'thickness': 1.9193208646409754, 'norm': 0.5170609891587814, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00024403189308941364, 'bg1': -0.00024386646691709757, 'bg2': -1.6358215361833572e-05}","{'thickness': 1.603602261896978, 'norm': 0.7088102644497272, 'temp': 300.0, 'p1': -2.285254971587255, 'cellulose': np.float64(0.0923515225030096), 'α': np.float64(0.9076484774969904), 'ext_l2': 0.0, 'ext_Gg2': 12.204788585907234, 'ext_L2': 1249.802366325714, 'α0': 3.1555498730588303, 'β0': 5.447050779382212, 'bg0': -0.0002462229458615184, 'bg1': -0.00024597125593572855, 'bg2': -1.6499427147209644e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1301.9142489902738,True
xs0,groups3,simple,,"[0, 49, 98, 147, 196, 245, 294]",190.0,"{'thickness': 0.6932868403392956, 'norm': 0.12441024754509372, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0007236839737743139, 'bg1': -0.00423387938644737, 'bg2': 0.01829911337699741}","{'thickness': 1.0445239922248124, 'norm': 0.24732302156857944, 'temp': 300.0, 'p1': -8.694607745829106, 'cellulose': np.float64(0.00016745846320535463), 'α': np.float64(0.9998325415367946), 'ext_l2': 0.0, 'ext_Gg2': 0.0566468224338923, 'ext_L2': 1675.8472419011184, 'α0': 432.60815389348693, 'β0': 174.7743656985652, 'bg0': -0.0015338303055614233, 'bg1': -0.018196782912127674, 'bg2': 0.05516354774590582}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2082.7277160126373,True
xs0,groups3,simple,,"[0, 52, 104, 156, 208, 260, 312]",160.0,"{'thickness': 2.3952559756874487, 'norm': 0.5445871038225731, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004531384911388159, 'bg1': 7.04729463905096e-05, 'bg2': -0.0018219455378130078}","{'thickness': 3.061085030537944, 'norm': 7.937219524980652, 'temp': 300.0, 'p1': -1.4977962740288078, 'cellulose': np.float64(0.182754431768476), 'α': np.float64(0.817245568231524), 'ext_l2': 0.0, 'ext_Gg2': 173.08175440898577, 'ext_L2': 28.423564269297596, 'α0': 205.07334742339808, 'β0': 4.031865071010709, 'bg0': -0.0004531384911388159, 'bg1': 7.047224789857864e-05, 'bg2': -0.0018219455378130078}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",3039.8252868443024,True
xs0,groups3,simple,,"[0, 55, 110, 165, 220, 275, 330]",130.0,"{'thickness': 1.6181530957484673, 'norm': 0.3572523574799322, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0012656385079026222, 'bg1': 0.001716858008876443, 'bg2': -0.010529637685976923}","{'thickness': 2.1584725205587247, 'norm': 3.433642817943429, 'temp': 300.0, 'p1': -1.0010305063746117, 'cellulose': np.float64(0.26873885976879447), 'α': np.float64(0.7312611402312055), 'ext_l2': 0.0, 'ext_Gg2': 349.7394241582319, 'ext_L2': 80300.90677973589, 'α0': 7.02038370690276, 'β0': 14.859450997968317, 'bg0': -0.0012656385079026222, 'bg1': 0.001716858008876443, 'bg2': -0.010529637685976923}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1572.4785038031484,True
xs0,groups3,simple,,"[0, 46, 92, 138, 184, 230, 276]",220.0,"{'thickness': 2.720554639622997, 'norm': 0.48832168562547795, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00867536396253854, 'bg1': -0.022826543543487787, 'bg2': 0.10043420211877674}","{'thickness': 2.1428516123611847, 'norm': 1.093117567304765, 'temp': 300.0, 'p1': -2.396504783830295, 'cellulose': np.float64(0.08343961279866965), 'α': np.float64(0.9165603872013304), 'ext_l2': 0.0, 'ext_Gg2': 399.2694439125616, 'ext_L2': 34266.66332297395, 'α0': 4.338995604591419, 'β0': 42.00732763735667, 'bg0': 0.0019161243690177798, 'bg1': -0.03638507635332644, 'bg2': 0.11645582516212016}","{'thickness': 0.8219455293610783, 'norm': 1.6920764201838219, 'temp': 0, 'p1': 1.6770705280186322, 'cellulose': 0.12825806723079847, 'α': 0.12825806755666755, 'ext_l2': 0, 'ext_Gg2': 13661917542.549807, 'ext_L2': 1173695574430.1475, 'α0': 5.788286324366959, 'β0': 844.1706047707678, 'bg0': 1.9820817944449344e-07, 'bg1': 0.01983107165655704, 'bg2': 0.06520275135524153}",2417.0319784874605,True
xs0,groups3,simple,,"[0, 58, 116, 174, 232, 290, 348]",110.0,"{'thickness': 0.8663335478713132, 'norm': 0.17070814272593282, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00117936369497329, 'bg1': -0.0038036152254790068, 'bg2': 0.015121681266464293}","{'thickness': 2.4911154376388214, 'norm': 6.168982529939213, 'temp': 300.0, 'p1': -1.0029488020227504, 'cellulose': np.float64(0.2683620468778768), 'α': np.float64(0.7316379531221232), 'ext_l2': 0.0, 'ext_Gg2': 74.26927662129602, 'ext_L2': 99987.5577286653, 'α0': 139.19681633742485, 'β0': 3.183642093083672, 'bg0': -0.47922257718164474, 'bg1': 0.162304246914573, 'bg2': 0.3545837685232982}","{'thickness': 1.3262977904790138e-06, 'norm': 0.01271690426058653, 'temp': 0, 'p1': 0.15265708541994658, 'cellulose': 0.02997328133409018, 'α': 0.02997328076707025, 'ext_l2': 0, 'ext_Gg2': 502040777.6961635, 'ext_L2': 677202704705.4375, 'α0': 29582590.474915117, 'β0': 2.7032208618047604, 'bg0': 0.5286670782423024, 'bg1': 0.15557499521891807, 'bg2': 0.42930360252433036}",1159.2312855724547,True
xs0,groups3,simple,,"[0, 55, 110, 165, 220, 275, 330]",120.0,"{'thickness': 1.2227310913057208, 'norm': 0.11294215789891116, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0009737290674820542, 'bg1': -0.003852304653264582, 'bg2': 0.01675766392145306}","{'thickness': 1.8631147181619427, 'norm': 1.762059298781505, 'temp': 300.0, 'p1': 6.772680014450685, 'cellulose': np.float64(0.9988566857331088), 'α': np.float64(0.0011433142668911703), 'ext_l2': 0.0, 'ext_Gg2': 789.5815965408326, 'ext_L2': 108340.0786411311, 'α0': 73.45687868103185, 'β0': 63.77352098028128, 'bg0': 0.008242945885285735, 'bg1': -0.07199401373509318, 'bg2': 0.2575615724781528}","{'thickness': 51.82617025755263, 'norm': 202.24797937705213, 'temp': 0, 'p1': 18209.600441674374, 'cellulose': 20.79549045211356, 'α': 20.79549297570898, 'ext_l2': 0, 'ext_Gg2': 198000960.9126813, 'ext_L2': 21684761075.713932, 'α0': 11567579.149521533, 'β0': 3295338.9874937464, 'bg0': 3.7130772655247495, 'bg1': 0.9708641902576772, 'bg2': 3.604032594143053}",2202.9777228987664,True
xs0,groups3,simple,,"[0, 64, 128, 192, 256, 320, 384]",20.0,"{'thickness': 1.5195417719073925, 'norm': 0.3613870305033303, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.20272162416949868, 'bg1': 0.029283585725352168, 'bg2': 0.2868305726442486}","{'thickness': 1.5223290212743001, 'norm': 0.4462123193498262, 'temp': 300.0, 'p1': -2.4815303010081173, 'cellulose': np.float64(0.0771631603852526), 'α': np.float64(0.9228368396147474), 'ext_l2': 0.0, 'ext_Gg2': 21.255259905105795, 'ext_L2': 2116.4476188811345, 'α0': 4.671360735197511, 'β0': 4.0919554209167055, 'bg0': -0.20774901937693357, 'bg1': 0.01579590793699026, 'bg2': 0.31176196807064116}","{'thickness': 0.6489329638347764, 'norm': 0.8217458373601382, 'temp': 0, 'p1': 3.388173638676146, 'cellulose': 0.2412684805779303, 'α': 0.2412684805779303, 'ext_l2': 0, 'ext_Gg2': 119079.73184215497, 'ext_L2': 11677447.519107038, 'α0': 9.773191764147459, 'β0': 4.913195195344448, 'bg0': 0.20990796400619324, 'bg1': 0.0683123053656179, 'bg2': 0.19318766917993643}",244.5815697029249,True
xs0,groups3,simple,,"[0, 66, 132, 198, 264, 330]",80.0,"{'thickness': 4.99738951837208, 'norm': 3.232094463019123, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.1711319483583793, 'bg1': -0.019624073756858706, 'bg2': -0.1912880843738094}","{'thickness': 4.99994910166844, 'norm': 0.10002879235463519, 'temp': 300.0, 'p1': 7.74727469403836, 'cellulose': np.float64(0.9995682684257893), 'α': np.float64(0.0004317315742107312), 'ext_l2': 0.0, 'ext_Gg2': 3961.1436207202614, 'ext_L2': 418195.61719883437, 'α0': 1054.7828698247615, 'β0': 21.96089583566674, 'bg0': -2.0192416668869555, 'bg1': 0.5628242563689128, 'bg2': 1.8773717263247818}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1250.6808807140242,True
xs0,groups3,simple,,"[0, 62, 124, 186, 248, 310, 372]",60.0,"{'thickness': 2.465628799437643, 'norm': 0.4387501808469443, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00027510232757776976, 'bg1': -0.00034640298690646887, 'bg2': 0.00022113334853202105}","{'thickness': 2.2822627443240466, 'norm': 0.9130734573593831, 'temp': 300.0, 'p1': -4.540085926578442, 'cellulose': np.float64(0.010559790213824157), 'α': np.float64(0.9894402097861759), 'ext_l2': 0.0, 'ext_Gg2': 693.9678035104141, 'ext_L2': 69411.7708606275, 'α0': 4.940823697842285, 'β0': 1.066615055382184, 'bg0': -0.0002750994171947241, 'bg1': -0.0003464026376605034, 'bg2': 0.0002211335813626647}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",962.5135400076005,True
xs0,groups3,simple,,"[0, 54, 108, 162, 216, 270, 324]",130.0,"{'thickness': 4.427663732305733, 'norm': 2.3433147705106547, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.0173148168250918, 'bg1': -0.28171797282993793, 'bg2': -0.8686100096674636}","{'thickness': 3.549980059381001, 'norm': 2.343302867910233, 'temp': 300.0, 'p1': -4.069866078820084, 'cellulose': np.float64(0.01679285909744846), 'α': np.float64(0.9832071409025515), 'ext_l2': 0.0, 'ext_Gg2': 198.39141018578755, 'ext_L2': 78285.08218320606, 'α0': 24.5197612382215, 'β0': 16.55288232445407, 'bg0': 1.0193418660201132, 'bg1': -0.2877624975517392, 'bg2': -0.8443047265755013}","{'thickness': 2.8095212434141295, 'norm': 10.028410651425165, 'temp': 0, 'p1': 10.734106461574981, 'cellulose': 0.1772293183622246, 'α': 0.1772293251171196, 'ext_l2': 0, 'ext_Gg2': 126163088.04655574, 'ext_L2': 49885626911.87946, 'α0': 246.65061719342057, 'β0': 32.26086532253102, 'bg0': 1.1049726993469104, 'bg1': 0.3202494436515874, 'bg2': 0.9119158629191251}",2715.553789590911,True
xs0,groups3,simple,,"[0, 65, 130, 195, 260, 325, 390]",20.0,"{'thickness': 2.755684041405704, 'norm': 0.10002316221375793, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.9229275913676247, 'bg1': 0.5317640707362443, 'bg2': 1.7923547512618825}","{'thickness': 2.0152178493624433, 'norm': 0.38811132617203503, 'temp': 300.0, 'p1': -2.5616668599615355, 'cellulose': np.float64(0.07164659461539809), 'α': np.float64(0.9283534053846019), 'ext_l2': 0.0, 'ext_Gg2': 4680.168104758255, 'ext_L2': 157659.26009125568, 'α0': 47.569730486133004, 'β0': 12.03234637938924, 'bg0': -1.931305760401301, 'bg1': 0.517767344834283, 'bg2': 1.7985008362447843}","{'thickness': 2.208936091648871, 'norm': 1.5833983242831058, 'temp': 0, 'p1': 9.929827850800319, 'cellulose': 0.6604662167261753, 'α': 0.6604662293615244, 'ext_l2': 0, 'ext_Gg2': 0.0060159501324843, 'ext_L2': 358206.30969385535, 'α0': 7156.153932174521, 'β0': 100.04042043242143, 'bg0': 0.10092505028785231, 'bg1': 0.0796336473003124, 'bg2': 0.23163125867518736}",244.40398044236858,True
xs0,groups3,simple,,"[0, 50, 100, 150, 200, 250, 300]",190.0,"{'thickness': 1.0002669336300263, 'norm': 0.10000000097868464, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -5.820766091346741e-10, 'bg1': -3.4924596548080444e-10, 'bg2': -1.1641532182693481e-09}","{'thickness': 1.1253155738053735, 'norm': 0.4797731709046117, 'temp': 300.0, 'p1': -0.50042933099847, 'cellulose': np.float64(0.37743977972559367), 'α': np.float64(0.6225602202744064), 'ext_l2': 0.0, 'ext_Gg2': 958.24537563582, 'ext_L2': 65.48539938328047, 'α0': 0.23827698598539843, 'β0': 87.54576127960834, 'bg0': 2.8242357075214386e-06, 'bg1': 1.1541415005922318e-06, 'bg2': -1.1641532182693481e-09}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",4824.977283521724,True
xs0,groups3,simple,,"[0, 49, 98, 147, 196, 245, 294]",180.0,"{'thickness': 4.987241441420402, 'norm': 3.671121985863576, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.6980867300881073, 'bg1': -0.6522033556830138, 'bg2': -2.7174444384872913}","{'thickness': 4.1734171388391825, 'norm': 8.545648164550709, 'temp': 300.0, 'p1': -4.988248848042929, 'cellulose': np.float64(0.006771427848940807), 'α': np.float64(0.9932285721510593), 'ext_l2': 0.0, 'ext_Gg2': 21.797686986790854, 'ext_L2': 2109.737164357528, 'α0': 0.038349663245912574, 'β0': 9.370869272251719, 'bg0': 2.6848941794596612, 'bg1': -0.6556431009666994, 'bg2': -2.7230662622023374}","{'thickness': 2.279436075199764, 'norm': 41.80693957520226, 'temp': 0, 'p1': 40.09047022862947, 'cellulose': 0.26963148911420537, 'α': 0.2696315351938814, 'ext_l2': 0, 'ext_Gg2': 740912.2051144645, 'ext_L2': 73391012.76744333, 'α0': 0.03720940423867719, 'β0': 135.32253996007032, 'bg0': 23.501533447740208, 'bg1': 6.0868965394594845, 'bg2': 22.673114565374767}",3558.472465229839,True
xs0,groups3,simple,,"[0, 59, 118, 177, 236, 295, 354]",70.0,"{'thickness': 3.888436066103088, 'norm': 2.0480551545909615, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.000288646318949759, 'bg1': -0.015455328859388828, 'bg2': 0.062465757015161216}","{'thickness': 2.6934188379351425, 'norm': 1.851884045261404, 'temp': 300.0, 'p1': -2.8051646097599114, 'cellulose': np.float64(0.05704572734533213), 'α': np.float64(0.9429542726546679), 'ext_l2': 0.0, 'ext_Gg2': 87.68175323474348, 'ext_L2': 8810.148160314058, 'α0': 42.93391923950174, 'β0': 15.875287025961157, 'bg0': 0.001695880084298551, 'bg1': -0.025935950223356485, 'bg2': 0.10051749413833022}","{'thickness': 1.7508137072941161, 'norm': 4.175509252120341, 'temp': 0, 'p1': 1.9776542909635744, 'cellulose': 0.10638101506029668, 'α': 0.10638101456785655, 'ext_l2': 0, 'ext_Gg2': 18239170.759667534, 'ext_L2': 1819052692.1558893, 'α0': 1037.566214923451, 'β0': 17.287406898588394, 'bg0': 1.080916213206042, 'bg1': 0.3226954618404455, 'bg2': 0.8686429840591596}",1257.5952897499926,True
