xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success,error
xs0,groups3,poisson,"[2633, 2708]",20.0,"{'thickness': 0.96911670756774, 'norm': 0.100010533452881, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.9584277865942568, 'bg1': 0.47326785197947174, 'bg2': 0.20902053266763687}","{'thickness': 0.9647688232992796, 'norm': 0.11395410175773678, 'temp': 300.0, 'p1': -3.686490835292547, 'cellulose': np.float64(0.02444714656420708), 'α': np.float64(0.9755528534357929), 'ext_l2': 0.0, 'ext_Gg2': 1299.8612197972293, 'ext_L2': 129571.38324092471, 'α0': 0.33171520395035986, 'β0': 3.5935491710630036, 'bg0': -0.9586205644300207, 'bg1': 0.4729077649535611, 'bg2': 0.21049610851332545}","{'thickness': 7.769338519884125, 'norm': 1.504574451205924, 'temp': 0, 'p1': 111.77156346323031, 'cellulose': 2.6656940711180037, 'α': 2.6656938875776124, 'ext_l2': 0, 'ext_Gg2': 711384568528.0215, 'ext_L2': 70869419574989.19, 'α0': 2.172385516303376, 'β0': 76.26623935464255, 'bg0': 0.45949956019867183, 'bg1': 0.28682605012820034, 'bg2': 0.14111853649668513}",22.113037778394993,True,
xs0,groups3,poisson,"[3973, 4641]",130.0,"{'thickness': 0.19373439933507264, 'norm': 0.10000001140491757, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -9.89530235528946e-09, 'bg1': -1.3154931366443634e-08, 'bg2': 1.0477378964424133e-08}","{'thickness': 0.28663595666435365, 'norm': 0.124142436305271, 'temp': 300.0, 'p1': -7.905670987976752, 'cellulose': np.float64(0.0003685111580847596), 'α': np.float64(0.9996314888419152), 'ext_l2': 0.0, 'ext_Gg2': 12.089445046475355, 'ext_L2': 9.682549554634878, 'α0': 3.7629928979379597, 'β0': 5.026873605808423, 'bg0': -9.89530235528946e-09, 'bg1': -1.3154931366443634e-08, 'bg2': 1.0477378964424133e-08}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",115.70133345499009,True,
xs0,groups3,poisson,"[2864, 3981, 4666]",80.0,"{'thickness': 0.41446581097306423, 'norm': 0.10000000014981897, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.725290298461914e-09, 'bg1': -2.3283064365386963e-09, 'bg2': -5.9371814131736755e-09}","{'thickness': 0.39231065509264973, 'norm': 0.11700624467055477, 'temp': 300.0, 'p1': -3.567501801231181, 'cellulose': np.float64(0.02745142880240641), 'α': np.float64(0.9725485711975936), 'ext_l2': 0.0, 'ext_Gg2': 1008.3707982388346, 'ext_L2': 104149.61061425033, 'α0': 4.5847756259133385, 'β0': 19.812013231656334, 'bg0': -3.725290298461914e-09, 'bg1': -2.3283064365386963e-09, 'bg2': -5.9371814131736755e-09}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",81.2098056892917,True,
xs0,groups3,poisson,"[1315, 2835, 3112, 3531, 4406]",130.0,"{'thickness': 4.846000214481299, 'norm': 0.16507112477957217, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.030915143084712327, 'bg1': 0.10320939437951893, 'bg2': -0.32068128674291074}","{'thickness': 1.6166342019070297, 'norm': 8.130185758867757, 'temp': 300.0, 'p1': 2.869991343421745, 'cellulose': np.float64(0.9463429084307258), 'α': np.float64(0.05365709156927419), 'ext_l2': 0.0, 'ext_Gg2': 8.167093755633847, 'ext_L2': 0.7084416692726414, 'α0': 4406.637246934712, 'β0': 63.22743957965949, 'bg0': -4.10227228468284, 'bg1': 1.2907622759230435, 'bg2': 3.2231456075096503}","{'thickness': 0.5605273426143966, 'norm': 8.398812610860714, 'temp': 0, 'p1': 6.538009149740159, 'cellulose': 0.3319870817832301, 'α': 0.3319870817832301, 'ext_l2': 0, 'ext_Gg2': 0.4612513935522414, 'ext_L2': 4.316406887775686, 'α0': 93923298902696.55, 'β0': 12873.208726060713, 'bg0': 1.2129272992270088, 'bg1': 0.3582897622474914, 'bg2': 1.015030953953174}",155.0585648198621,True,
xs0,groups3,poisson,"[2053, 4319]",140.0,"{'thickness': 2.322244112129926, 'norm': 0.10418502473347811, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 9.569223038852215e-06, 'bg1': 6.977701559662819e-06, 'bg2': 0.05243660951964557}","{'thickness': 2.156523657054157, 'norm': 0.2059890331544007, 'temp': 300.0, 'p1': -6.983937736984686, 'cellulose': np.float64(0.0009257892370245547), 'α': np.float64(0.9990742107629754), 'ext_l2': 0.0, 'ext_Gg2': 4.429581891966516, 'ext_L2': 100000.96298105149, 'α0': 18.069127596669407, 'β0': 16.692032569852483, 'bg0': 9.567709639668465e-06, 'bg1': 6.977701559662819e-06, 'bg2': 0.046466886065900326}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",149.3152673737108,True,
xs0,groups3,poisson,"[1685, 2062]",220.0,"{'thickness': 0.7240295988706957, 'norm': 0.10000000016111903, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.1032384803083293, 'norm': 0.44800909768660857, 'temp': 300.0, 'p1': -6.711440271982589, 'cellulose': np.float64(0.0012154311096978874), 'α': np.float64(0.9987845688903021), 'ext_l2': 0.0, 'ext_Gg2': 2152.7107794740105, 'ext_L2': 56229.58137685785, 'α0': 52.689481095930546, 'β0': 0.6349490834899455, 'bg0': 5.94649463891983e-07, 'bg1': 4.341127350926399e-07, 'bg2': 7.647322490811348e-07}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",254.6581472773443,True,
xs0,groups3,poisson,"[1588, 2146, 2876, 3446, 4737]",200.0,"{'thickness': 0.2922938858758095, 'norm': 0.1354674543484003, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0012248927960172296, 'bg1': 0.007454864913597703, 'bg2': -0.027074061799794436}","{'thickness': 0.2776738371297957, 'norm': 0.13909649821686246, 'temp': 300.0, 'p1': -6.2883845710204405, 'cellulose': np.float64(0.0018543137339396545), 'α': np.float64(0.9981456862660604), 'ext_l2': 0.0, 'ext_Gg2': 286.2659142894736, 'ext_L2': 28451.748938793542, 'α0': 1.072484091985967, 'β0': 43.51229158933472, 'bg0': -0.0006025221664458513, 'bg1': 0.006611017044633627, 'bg2': -0.030966017628088593}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",207.40773171272002,True,
xs0,groups3,poisson,"[308, 586, 1449, 1833, 2518]",230.0,"{'thickness': 1.7613296912810372, 'norm': 0.2971699856423944, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00013179413508623838, 'bg1': -0.00022534700110554695, 'bg2': 0.0004192570922896266}","{'thickness': 1.2878481675488518, 'norm': 1.2346810851018455, 'temp': 300.0, 'p1': 0.785264532541035, 'cellulose': np.float64(0.6868136305817982), 'α': np.float64(0.31318636941820177), 'ext_l2': 0.0, 'ext_Gg2': 9943.650796394631, 'ext_L2': 994308.7721498521, 'α0': 42.78087537834537, 'β0': 18.829520065093405, 'bg0': -0.00013180344831198454, 'bg1': -0.00022534700110554695, 'bg2': 0.00041925953701138496}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",426.4073010936345,True,
xs0,groups3,poisson,"[1442, 2460, 2850, 2952, 3458, 4630]",140.0,"{'thickness': 0.17050900708616923, 'norm': 0.1000000002428491, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.889443516731262e-09, 'bg1': -3.14321368932724e-09, 'bg2': -7.566995918750763e-09}","{'thickness': 0.17072956423187874, 'norm': 0.1127424017660922, 'temp': 300.0, 'p1': -3.5466680998345606, 'cellulose': np.float64(0.02801315361983052), 'α': np.float64(0.9719868463801694), 'ext_l2': 0.0, 'ext_Gg2': 986.219588765821, 'ext_L2': 98623.9554748673, 'α0': 3.4305833223058797, 'β0': 3.3337398224319332, 'bg0': -4.889443516731262e-09, 'bg1': -3.14321368932724e-09, 'bg2': -7.566995918750763e-09}","{'thickness': 1.5255797254602543, 'norm': 0.1340129940536878, 'temp': 0, 'p1': 65.9845763506322, 'cellulose': 1.7966555482881563, 'α': 1.7966555331270788, 'ext_l2': 0, 'ext_Gg2': 103524283810.2549, 'ext_L2': 10358246629373.756, 'α0': 50.09392130893924, 'β0': 414.00099070484947, 'bg0': 226.33480278819397, 'bg1': 144.03122810747536, 'bg2': 1.1160357383536242e-08}",193.47399519369105,True,
xs0,groups3,poisson,"[275, 3342, 3531, 3804, 3961, 4026, 4925]",20.0,"{'thickness': 0.12403731256963008, 'norm': 0.10000000001473372, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -7.566995918750763e-09, 'bg1': -4.190951585769653e-09, 'bg2': -1.3969838619232178e-08}","{'thickness': 0.1240229657468675, 'norm': 0.10035679594176708, 'temp': 300.0, 'p1': -3.567598915288947, 'cellulose': np.float64(0.02744883618504731), 'α': np.float64(0.9725511638149527), 'ext_l2': 0.0, 'ext_Gg2': 1000.8250414451103, 'ext_L2': 100082.44583042475, 'α0': 3.6934583571272652, 'β0': 3.058112943230209, 'bg0': -7.566995918750763e-09, 'bg1': -4.190951585769653e-09, 'bg2': -1.3969838619232178e-08}","{'thickness': 0.8812244167239891, 'norm': 0.11977165548620984, 'temp': 0, 'p1': 47.41365626881678, 'cellulose': 1.2657264026603783, 'α': 1.2657264289622396, 'ext_l2': 0, 'ext_Gg2': 77193502008.11166, 'ext_L2': 7741265163185.486, 'α0': 48.34186270865418, 'β0': 34.78142688582195, 'bg0': 507.90828139198175, 'bg1': 196.74284165712047, 'bg2': 308.6341459770258}",29.060257229189546,True,
xs0,groups3,poisson,"[999, 2136, 2559, 3887, 4817]",240.0,"{'thickness': 0.44609903122979105, 'norm': 0.17537592641510988, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00017743895296007395, 'bg1': -0.0006846726173534989, 'bg2': 0.0019076449098065495}","{'thickness': 0.43198323733146915, 'norm': 0.1723211014078381, 'temp': 300.0, 'p1': -6.358017637983321, 'cellulose': np.float64(0.0017298009467692083), 'α': np.float64(0.9982701990532307), 'ext_l2': 0.0, 'ext_Gg2': 339.1852455218275, 'ext_L2': 34098.445647858025, 'α0': 1.496105952561764, 'β0': 53.376493967653865, 'bg0': -0.001398514024913311, 'bg1': -0.0014975068625062704, 'bg2': 0.0001442397478967905}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",405.3094275866962,True,
xs0,groups3,poisson,"[712, 4310, 4896]",240.0,"{'thickness': 4.99985683213768, 'norm': 3.100355972207965, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.536824255483225, 'bg1': -0.17913426912855357, 'bg2': -0.14921337785199285}","{'thickness': 1.6655757198662395, 'norm': 9.999999987653434, 'temp': 300.0, 'p1': 12.896990800217846, 'cellulose': np.float64(0.999997494427498), 'α': np.float64(2.5055725020839856e-06), 'ext_l2': 0.0, 'ext_Gg2': 8050.219459582866, 'ext_L2': 7036.090209456336, 'α0': 359.55070590948907, 'β0': 0.8765547617323224, 'bg0': 2.0466835697880015, 'bg1': -0.46852893684990704, 'bg2': -1.9727412255015224}","{'thickness': 25.058544909887726, 'norm': 271.8889234692672, 'temp': 0, 'p1': 2300689.6593484483, 'cellulose': 5.764999252880725, 'α': 5.764530290395805, 'ext_l2': 0, 'ext_Gg2': 2198552548372.4688, 'ext_L2': 2106054533243.8855, 'α0': 4018882858918.8105, 'β0': 3.0433371296247285, 'bg0': 9.320027155311497, 'bg1': 2.5776198478383203, 'bg2': 8.114440866777937}",203.6207238462816,True,
xs0,groups3,poisson,"[510, 1481, 3228, 4922]",210.0,"{'thickness': 7.326681401853552e-06, 'norm': 0.10382075979893088, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.033889256534166634, 'bg1': 0.09604101756121963, 'bg2': -0.35030879045370966}","{'thickness': 0.0283322448501383, 'norm': 0.10055753541348046, 'temp': 300.0, 'p1': -11.410878380210733, 'cellulose': np.float64(1.1074233498393371e-05), 'α': np.float64(0.9999889257665017), 'ext_l2': 0.0, 'ext_Gg2': 46.81588078791932, 'ext_L2': 21661.802530058394, 'α0': 2548.198376711403, 'β0': 8313.066006981395, 'bg0': 0.03588593821041286, 'bg1': 0.09991344111040235, 'bg2': -0.3509808008093387}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",169.52914661661225,True,
xs0,groups3,poisson,"[693, 1439, 1719, 2344, 3447, 4044]",100.0,"{'thickness': 4.9999988249222636, 'norm': 0.1000000000882616, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.4787778440359314, 'norm': 9.751570520229388, 'temp': 300.0, 'p1': 8.36174380381172, 'cellulose': np.float64(0.9997664180112846), 'α': np.float64(0.0002335819887153359), 'ext_l2': 0.0, 'ext_Gg2': 2347.816896684733, 'ext_L2': 134018.48004948636, 'α0': 25.3622890978954, 'β0': 9339.463633563199, 'bg0': -6.393555516377091, 'bg1': 1.6743059091968462, 'bg2': 5.889928610646166}","{'thickness': 276456.46077798464, 'norm': 1339199131.1630619, 'temp': 0, 'p1': 524155.8485473304, 'cellulose': 122.40477141469248, 'α': 122.40476730985233, 'ext_l2': 0, 'ext_Gg2': 127437792451.03763, 'ext_L2': 7734234945913.046, 'α0': 92679.34933735, 'β0': 575241390734.2961, 'bg0': 56.80443034119827, 'bg1': 19.07171459714719, 'bg2': 42.282851541981444}",320.5459407696428,True,
xs0,groups3,poisson,"[83, 539, 2201, 3350, 3408, 4405]",60.0,"{'thickness': 0.9645233341902324, 'norm': 0.10408005345392614, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.2184027582406998e-06, 'bg1': 6.438931450247765e-07, 'bg2': 2.8886133804917336e-06}","{'thickness': 1.052983535447007, 'norm': 0.23726060103663646, 'temp': 300.0, 'p1': -3.070864533911612, 'cellulose': np.float64(0.04432519109706978), 'α': np.float64(0.9556748089029301), 'ext_l2': 0.0, 'ext_Gg2': 7.29413331665929, 'ext_L2': 20.87778272935603, 'α0': 2.9518934712975318, 'β0': 7.104736424981235, 'bg0': 1.2184027582406998e-06, 'bg1': 6.438931450247765e-07, 'bg2': 2.8886133804917336e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",104.17351864314506,True,
xs0,groups3,poisson,"[540, 2658]",50.0,"{'thickness': 3.801605831400359, 'norm': 0.10000001394155097, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.725290298461914e-09, 'bg1': 1.280568540096283e-09, 'bg2': 9.546056389808655e-09}","{'thickness': 4.438793011479086, 'norm': 0.49886792860201734, 'temp': 300.0, 'p1': -6.108389405251263, 'cellulose': np.float64(0.0022191943249949), 'α': np.float64(0.9977808056750052), 'ext_l2': 0.0, 'ext_Gg2': 9999.99556181274, 'ext_L2': 998544.1781319634, 'α0': 628.4102014366471, 'β0': 278.84244193469203, 'bg0': 3.725290298461914e-09, 'bg1': 1.280568540096283e-09, 'bg2': 9.546056389808655e-09}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",37.06439966290947,True,
xs0,groups3,poisson,"[696, 3833, 4655, 4759]",120.0,"{'thickness': 1.6446510625600652e-07, 'norm': 0.1001333612892477, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.014518347568809986, 'bg1': 8.159433491528034e-06, 'bg2': 0.055014550453051925}","{'thickness': 5.849928347290145e-08, 'norm': 0.11308249104687919, 'temp': 300.0, 'p1': -13.871283324599075, 'cellulose': np.float64(9.457531238936618e-07), 'α': np.float64(0.999999054246876), 'ext_l2': 0.0, 'ext_Gg2': 9974.403014153348, 'ext_L2': 132297.09045603016, 'α0': 5552.856572393737, 'β0': 786.1519087491976, 'bg0': -0.013088295003399253, 'bg1': 8.143950253725052e-06, 'bg2': 0.015025622909888625}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",52.44798548141699,True,
xs0,groups3,poisson,"[859, 2406, 2574, 2609, 3342, 4095]",160.0,"{'thickness': 1.960796879310576, 'norm': 0.23314299164744764, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.152537997229956, 'bg1': 0.21227895154152066, 'bg2': 1.418517188867554}","{'thickness': 3.9086495701493043, 'norm': 0.6078086974922499, 'temp': 300.0, 'p1': -13.926854025929293, 'cellulose': np.float64(8.946306185554878e-07), 'α': np.float64(0.9999991053693814), 'ext_l2': 0.0, 'ext_Gg2': 2068.3045672273047, 'ext_L2': 685321.391270462, 'α0': 251.16173568466382, 'β0': 2.7165606378465235, 'bg0': -1.8947542558889836, 'bg1': 0.5173440518556163, 'bg2': 1.7335442379117012}","{'thickness': 15.324334765433479, 'norm': 3.7530191255328686, 'temp': 0, 'p1': 665554.7345667953, 'cellulose': 0.5954251109205247, 'α': 0.595329144172983, 'ext_l2': 0, 'ext_Gg2': 74238.44760496596, 'ext_L2': 23758189.735635098, 'α0': 3460332147629.6123, 'β0': 7.68162102291335, 'bg0': 3.219199222843005, 'bg1': 0.9401561878887684, 'bg2': 2.7557351324060315}",306.12002299764185,True,
xs0,groups3,poisson,"[649, 2126, 2325, 3782, 4708, 4750]",50.0,"{'thickness': 1.142726572795675, 'norm': 0.2140910857656756, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.06942400324624032, 'bg1': 0.03778320550918579, 'bg2': 0.046753110946156085}","{'thickness': 3.0986768142263763, 'norm': 2.244302522845997, 'temp': 300.0, 'p1': -1.8368869795294227, 'cellulose': np.float64(0.13741988017166795), 'α': np.float64(0.862580119828332), 'ext_l2': 0.0, 'ext_Gg2': 9999.95933327363, 'ext_L2': 500948.3358115676, 'α0': 192.07972377716916, 'β0': 0.1974462501809961, 'bg0': -1.1537162802414969, 'bg1': -0.599810550455004, 'bg2': 1.9299591882154346}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",12.813899191106467,True,
xs0,groups3,poisson,"[427, 1231, 1810, 1936, 3791, 3802, 4967]",90.0,"{'thickness': 0.3497597328607449, 'norm': 0.1330298166710656, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0020464336266741157, 'bg1': 0.004035230842418969, 'bg2': -0.020069070160388947}","{'thickness': 2.2757231478422835, 'norm': 0.3855229269243643, 'temp': 300.0, 'p1': -9.834580066798676, 'cellulose': np.float64(5.356398527592268e-05), 'α': np.float64(0.9999464360147241), 'ext_l2': 0.0, 'ext_Gg2': 9934.289862896125, 'ext_L2': 135813.95805653773, 'α0': 167.17233739351357, 'β0': 273.5057232861727, 'bg0': -0.0020464336266741157, 'bg1': 0.004035230842418969, 'bg2': -0.020069070160388947}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",219.84687456066166,True,
